"","SL87462_49","SL87463_50","SL87464_51","SL87465_52","SL87466_53","SL87467_54"
"ENSDARG00000088861",5.09036285534547,4.88387683379967,5.00602328250377,4.95064605458986,5.13161122725529,5.05488523091877
"ENSDARG00000088862",9.74640252792355,9.76128849922862,9.98637252808245,9.63348137551891,9.70512283051254,9.80520492923843
"ENSDARG00000088870",6.23907204155791,6.29481439917844,6.38043124523199,6.43701206305569,6.28819079048027,6.39509136278208
"ENSDARG00000088877",9.32995203755699,9.20073737319045,9.2093384282874,9.13696458398595,9.10245430303722,9.09235162251939
"ENSDARG00000088878",6.92921917691121,6.82614452183383,6.96328985080703,6.99170034784224,7.14602887469333,7.11458166488802
"ENSDARG00000088882",1.92406869582039,1.98132138473676,1.9193935506277,2.04958534190016,1.90036558592556,2.0090197275402
"ENSDARG00000088885",9.19222377061881,10.3422250216243,9.98922030933293,11.0220303457522,11.159254821991,11.4699488712658
"ENSDARG00000088891",-1.49777889112238,-1.49860819215721,-1.4985036912678,-1.48036232597336,-1.49790609308041,-1.48036256865048
"ENSDARG00000088895",-1.46194362323533,-1.49872876744278,-1.49862228505615,-1.49810699081387,-1.49801335549011,-1.49810723809251
"ENSDARG00000088898",-1.49754216219841,-1.49833596191579,-1.46447453470737,-1.49775187787934,-1.49766391880319,-1.49775211016776
"ENSDARG00000088899",6.94961978039696,6.78725029037553,6.45314125977386,6.82272147660594,6.73941419293282,6.75123036142538
"ENSDARG00000088900",3.8464024837514,3.89614753625815,4.09775863026082,3.89559334487069,3.91570596539548,3.94730907165776
"ENSDARG00000088906",6.01200613998169,6.19539054453952,5.95041284097049,6.48819199688446,6.39406461472065,6.60905639512045
"ENSDARG00000088908",8.07113215636655,7.98345598941457,7.86228241715396,7.95727109971915,8.12760949128158,8.0944268977101
"ENSDARG00000088915",2.73068414009061,2.74138760496273,2.80159101756083,2.79028778873086,2.86968974171244,2.79028393249899
"ENSDARG00000088923",-1.02674582678223,-1.00501568186547,-1.02743902081311,-1.00373997035071,-1.00361858736293,-1.02703555369742
"ENSDARG00000088924",7.34847710617885,7.32758864841537,7.57527839574134,7.47491413944476,7.40638359976702,7.44597456108837
"ENSDARG00000088927",4.32868924273693,4.21511709016426,4.21774589836158,4.6882070722766,4.45690886224699,4.78291030230005
"ENSDARG00000088929",8.29594040061214,7.9744363219606,8.06163886467869,8.14520956394586,7.98191009855227,8.01490140792465
"ENSDARG00000088933",-0.0596432285981943,-0.0159936416307603,-0.0376448755041428,-0.0133753286394583,-0.0361003620088859,-0.0598206846024297
"ENSDARG00000088937",9.76884559154997,9.62861273861108,9.53633396262931,9.90370331260426,9.85544860532662,9.8142210661765
"ENSDARG00000088950",4.91990852841674,5.05840388133947,5.09614223978248,4.58766131531291,4.77208141702867,4.89646876129225
"ENSDARG00000088959",6.68938506184477,6.92228567318228,6.80321643851773,6.84170530215509,6.8313076552545,6.69382806957022
"ENSDARG00000088961",5.59834368007862,5.92782358554049,5.98289342106986,5.83364712953014,5.73880052665508,5.97614534598202
"ENSDARG00000088967",7.03122808505967,6.907062874525,6.88636022288209,7.15523117809937,7.24457563819705,6.94151577857601
"ENSDARG00000088972",3.78076768222567,3.88316246999693,4.00970542059405,3.99806878439849,3.77791593125305,3.81324302284724
"ENSDARG00000088975",9.37809367716226,9.02140977938989,8.54637678745287,8.99492810750343,8.9319739910917,8.81078976357233
"ENSDARG00000088981",6.39174592429324,6.32063793528869,6.48122109340919,6.42118007105664,6.41295797859444,6.50467413486486
"ENSDARG00000088984",7.83073157296613,7.83420443776725,7.73090619094991,7.79481938712451,7.51225733944194,7.73938705690188
"ENSDARG00000088985",0.321382254517593,0.320479615621088,0.388353419397576,0.321140819329074,0.321241828783449,0.435993990507722
"ENSDARG00000088989",-1.03667720509814,-1.01520833377462,-1.01498304387546,-1.03696214980339,-1.03684263812493,-1.01402633567389
"ENSDARG00000088999",6.63937996399973,6.62007821823922,6.51534072322963,6.40017869259228,6.50996010803595,6.48926958875193
"ENSDARG00000089004",5.26313004826911,5.27605926812568,5.16746747199236,5.29753012629079,5.23283837873286,5.15400926574436
"ENSDARG00000089005",-0.634968384031521,-0.635414335606029,-0.590591697821533,-0.611553288615771,-0.611336761298849,-0.635087866418421
"ENSDARG00000089009",8.09913810875224,7.87963798462006,7.68342994416756,7.92643857736094,7.9900214915967,7.87787637058441
"ENSDARG00000089019",6.51552242099954,6.52524674855123,6.76734827506963,6.44878636280586,6.39297272128724,6.64039030232644
"ENSDARG00000089021",-0.343049346300643,-0.299436891876615,-0.299008765441714,-0.343193912619489,-0.343133438783411,-0.319793288645602
"ENSDARG00000089032",7.84565450150642,7.62397614878169,7.62912745572281,7.72587079199158,7.67227531091266,7.50820992455618
"ENSDARG00000089033",5.64851527018805,5.62913999417379,5.70006738995778,5.59472490448108,5.56804327731257,5.42520079231953
"ENSDARG00000089039",3.22705126585604,3.35520614538834,3.23363145750138,3.28132788585898,3.26414703027379,3.28132275178422
"ENSDARG00000089042",2.31743647220071,2.18500686227223,2.18636856862522,2.12767706884243,2.05837725830913,2.08176005839508
"ENSDARG00000089043",9.62619024001698,9.66847591788611,9.98614903487784,9.54010863046064,9.46109720287763,9.63912490798739
"ENSDARG00000089050",1.95039119866287,2.07011373178787,1.99009616944456,2.09870443746831,1.97259107374402,2.01597656946089
"ENSDARG00000089055",7.44031947832379,7.49008612079215,7.61403822771211,7.57611084214769,7.55647880518415,7.56055019445917
"ENSDARG00000089063",0.20781869799569,0.204138736048752,0.204595300084876,0.160397412523835,0.16048381137384,0.183870824958522
"ENSDARG00000089066",6.31989116896046,6.21778467481711,6.21678159568908,6.40648840721274,6.25611169988048,6.371374493313
"ENSDARG00000089067",4.21046762651451,4.16772540946955,4.4903223341582,4.15269138570265,4.13786935302182,4.21968426521619
"ENSDARG00000089071",6.49457952906957,6.47743159721962,6.47132097120662,6.49324651397333,6.50678512470253,6.54789787370068
"ENSDARG00000089075",8.13099427303229,7.91545505713851,7.7627599137999,8.01949482667369,7.91461112965743,7.70451952591397
"ENSDARG00000089076",7.33406476673278,7.22608357797904,7.00241514133823,7.2160004321476,7.20417724754277,7.17722409464226
"ENSDARG00000089078",8.60232910827496,8.52289729761188,8.6470326812082,8.17984146136916,8.35359180592147,8.39524327358718
"ENSDARG00000089079",6.84194628541639,7.18704439805112,7.19121702772164,7.08365400432979,7.02664585057519,7.21028340415008
"ENSDARG00000089086",3.29717065831554,3.12971399704616,3.11168019887971,3.11966735198745,3.07865432061783,3.34271058979756
"ENSDARG00000089087",9.36063443937536,9.53853982179187,10.1772356614645,9.75836741304222,10.1142777308914,9.9302031290589
"ENSDARG00000089088",7.12073306795021,7.12574018054786,7.18359940022609,6.88743436407454,6.86921846093773,7.1081146517091
"ENSDARG00000089090",-1.49766130356262,-1.49847297012072,-1.48111004070807,-1.49787573952322,-1.49778580066455,-1.48061532638217
"ENSDARG00000089092",1.92740936207774,1.92206860162332,2.02574856509095,1.92598060976998,1.97093698157637,2.03281417308662
"ENSDARG00000089094",6.52430603997364,6.97879881888319,6.75794421584763,7.29023471752563,7.23359952500662,7.33905696211
"ENSDARG00000089101",-1.48028390133018,-1.49853429977331,-1.48100027930792,-1.49793118417742,-1.49784035907809,-1.49793142403463
"ENSDARG00000089109",5.0247639771782,5.05277263590665,5.05759789697117,5.11887730726924,5.26257771350666,5.1432692663304
"ENSDARG00000089112",1.89728444790348,1.93693744640829,1.91599498314961,1.9857299161039,1.94267098223097,2.08790665260034
"ENSDARG00000089123",1.2994217422706,1.32055922656808,1.32096514582867,1.32295408849593,1.39273669561118,1.49769273555663
"ENSDARG00000089129",6.17021868374511,6.2723758439592,6.3562736997477,6.04781544652531,6.18751009281038,6.39287251288613
"ENSDARG00000089131",4.85736371372887,5.10593761210684,5.2322249801256,5.06219383094971,5.11687898470735,5.12448624278644
"ENSDARG00000089138",8.46396172987223,8.67790458168343,8.47284994188778,8.67024739480195,8.70027880390352,8.69166442816953
"ENSDARG00000089139",5.19088459215416,5.16295170531356,5.21467244516612,5.29722197239086,5.22137514257705,5.20471473809337
"ENSDARG00000089142",6.43247951928446,6.24714429677976,6.39194423577435,6.10112617866169,6.06088786512912,6.08302088155065
"ENSDARG00000089149",2.99794720912374,3.06084871372463,3.06294113771778,3.0346285054851,2.99600519851373,3.07318047471489
"ENSDARG00000089156",6.6551054013449,6.65062572327109,6.78425769760597,6.85108369087103,6.49069165524855,6.3976247350029
"ENSDARG00000089158",4.16321471891195,4.3060736950016,4.21391268470138,4.34314885792759,4.55714045928176,4.37363305484498
"ENSDARG00000089159",6.35690304558675,6.29354199289571,6.54538311086367,6.34978781112413,6.49345469853025,6.37262654361079
"ENSDARG00000089162",10.1064403399245,9.97414066874319,9.85456212274215,9.9819928076113,9.9019608345234,9.69742559654252
"ENSDARG00000089172",1.6582999719571,1.60849844022799,1.69255694678418,1.63440975088929,1.58966125836071,1.63440791082341
"ENSDARG00000089177",6.93581879636245,7.05904512994817,7.05792896403912,6.87817614673527,6.89690795337272,7.01808165553408
"ENSDARG00000089179",6.15541554092901,6.08470963855553,6.10770823460572,6.05523683721419,6.06992849111687,6.29372606056725
"ENSDARG00000089181",-0.0333437872102768,-0.0135610415239498,-0.0352240458874786,-0.0109407593562858,-0.0573364123957816,-0.0574109635508025
"ENSDARG00000089185",1.11266173658639,1.06205512718955,1.01685550930258,1.17551974925489,1.01791697687453,1.01775166705062
"ENSDARG00000089187",6.00830533653755,6.59946277938205,6.6544479841556,6.43650503592921,6.60251138228526,6.70523663320145
"ENSDARG00000089190",8.09716080286915,8.00645777377558,7.82326668415747,7.95376645700917,7.97115661341113,7.91546571892519
"ENSDARG00000089204",9.2501063727029,9.17628024354251,9.20354303764149,9.21254889862811,9.06415015021298,8.98733710914305
"ENSDARG00000089205",5.66217934431904,6.26536379459968,6.44614677413053,6.28596584368026,6.16374098721424,6.45304839100307
"ENSDARG00000089207",7.89071975857972,7.76008038782571,7.59766027475053,7.76512874036951,7.79037925456193,7.74037984309888
"ENSDARG00000089212",-1.01481342970639,-1.0155181066353,-1.01547455098189,-1.01510727127313,-0.991331760891943,-0.96812998317922
"ENSDARG00000089213",6.09427032189809,6.00690135616066,5.95363191108609,5.94845400450817,6.14204525649529,5.92962944263498
"ENSDARG00000089216",-0.312260274317367,-0.290384472727357,-0.290131034759064,-0.288888166527453,-0.312347065169171,-0.265886688891203
"ENSDARG00000089217",4.52147464430942,4.35680679049111,4.31255236462598,4.46925679092412,4.39641728924302,4.52635081602333
"ENSDARG00000089221",7.76702460752668,7.97863312221073,7.92532388951709,7.79546402997284,7.93876311172659,7.784845079744
"ENSDARG00000089223",7.55905936495383,7.26347114125064,6.97850059730989,7.28811735421219,7.0346475735039,6.96314081594088
"ENSDARG00000089225",7.61349623668499,7.57245963206355,7.64095231725064,7.4319908369865,7.46981445755376,7.45802152502336
"ENSDARG00000089227",9.37334566635807,9.24940145936801,9.41248680802182,9.19226992814902,9.25552924653137,9.31617116245747
"ENSDARG00000089230",7.90684224976121,7.96701581464061,7.90626999461549,7.73785181123317,7.77877012926645,7.99270665852028
"ENSDARG00000089232",8.56332389848108,8.44198307471652,8.27982506600516,8.57598145058835,8.43115460620868,8.32921695872036
"ENSDARG00000089233",0.919457243410212,0.940846819806928,0.941198194935071,0.942920423932266,0.989654379059017,1.05460704852201
"ENSDARG00000089235",8.51536370347431,8.14532782700101,8.31382595443327,8.11018117193383,8.10051189128971,7.90055110630754
"ENSDARG00000089236",5.109858976072,4.90623120083055,4.89698944048524,5.07469053674555,5.10335395998441,4.98614988041099
"ENSDARG00000089237",1.26854017398216,1.28730377574134,1.30944427875366,1.29060368623343,1.35736053938193,1.29060235711858
"ENSDARG00000089243",8.7646255841444,8.83968115192938,8.86613261799451,8.84607642517155,8.85282916558335,8.87777138149607
"ENSDARG00000089245",7.35539318005169,7.31272408169959,7.58399221464588,7.39743718975661,7.51481857474896,7.60991165875333
"ENSDARG00000089248",-0.090301471955744,-0.0468251013071726,-0.0248646924360275,-0.0670927109694441,-0.0904015567320393,-0.0904737212668302
"ENSDARG00000089255",3.65031152180123,3.57531779005352,3.59644506544262,3.71837985665298,3.91498890370189,3.73588852777891
"ENSDARG00000089260",6.97618436001694,6.98035471806279,6.73222803858178,6.83625718184012,6.65554107759976,6.86535773636468
"ENSDARG00000089271",1.73715958085818,1.72950483450801,1.70937413259676,1.66809861396472,1.7575305020565,1.71323413964769
"ENSDARG00000089276",1.35516307606639,1.35197337093717,1.41707253836173,1.44295309644209,1.37769606986498,1.39957422237225
"ENSDARG00000089291",8.376156570831,8.38350262354649,8.75339963509701,8.54711368923265,8.69574997723718,8.53618198211339
"ENSDARG00000089292",0.983005858923934,1.00022920607288,0.97932299727095,0.981880940022417,0.982351545290114,0.958959772091392
"ENSDARG00000089296",7.32506547572456,7.00175428897567,7.0347380769703,6.88013301642197,6.79315154692278,6.70504244176118
"ENSDARG00000089297",-1.06228941741366,-1.06320935975592,-0.997199062304329,-1.06257132247305,-1.06245308568467,-1.06257163472094
"ENSDARG00000089302",10.8883092588326,10.7225554863815,10.4846030186972,10.6558177185492,10.6305062923461,10.3791790071076
"ENSDARG00000089303",9.32957426708703,9.31403204462759,9.34870732484823,9.42136386486655,9.3919241582962,9.36410932051523
"ENSDARG00000089304",5.13162006369709,5.05470983862622,4.99680577611118,5.01932701438423,5.06279074841664,5.2019404917354
"ENSDARG00000089307",8.48477457884195,8.33473582490675,8.83808807672307,8.55501577173404,8.29268490536981,8.36866076226842
"ENSDARG00000089310",-0.0398064159094803,0.0014207862038939,-0.0642662755132117,-0.0403798586708014,-0.0637903577902313,-0.0403804909725689
"ENSDARG00000089314",2.89649644257726,2.96483199747296,3.00396900860452,3.05127463182769,2.91607762814148,2.99499792240921
"ENSDARG00000089318",5.21141045546497,5.13386130142881,5.1383508662916,5.42979381554614,5.66767852018922,5.58056877241015
"ENSDARG00000089320",-0.616237454794407,-0.594194097536696,-0.616635038426893,-0.592770374090371,-0.592552762009412,-0.592770947682164
"ENSDARG00000089326",2.78416919902504,2.92586551130341,2.81598425017344,2.84358624492595,2.86507889409286,2.8435823554784
"ENSDARG00000089327",3.5567090509781,3.50160183824702,3.98666914888089,3.63409969184803,3.73007849121718,3.84583899440407
"ENSDARG00000089331",-0.991167307906244,-1.01560550465586,-1.01556165624359,-0.968060524519206,-1.01506879942554,-1.01519277593138
"ENSDARG00000089333",1.74668834693069,1.7629208491677,1.84530970818435,1.76761647744342,1.76833385780008,1.76761458643053
"ENSDARG00000089334",4.75280332969383,5.10426229579188,5.21033238474498,4.99342130810254,5.09020794128644,5.33223563953465
"ENSDARG00000089338",7.81085707155556,8.23939463929199,8.09669116275641,8.23528054857273,8.22804818340618,8.35650740850286
"ENSDARG00000089340",6.27303495143479,5.99550165083249,5.88191250412946,6.19053411321815,6.09183662003447,6.03372556377201
"ENSDARG00000089345",2.11963956556751,2.19350049792908,2.11353461461852,2.13953291211824,2.18294482260868,2.13953047402731
"ENSDARG00000089354",7.46418093060941,7.66665200039112,7.79799856913197,7.95321294349799,7.84698650285505,7.85187082975882
"ENSDARG00000089355",8.73970924362773,8.60524543854502,8.41734310322388,8.5881197577262,8.4420716670099,8.42175448689315
"ENSDARG00000089357",4.54334992216074,4.62176503265162,4.53056946518587,4.53505644160452,4.47675283495393,4.62102554146839
"ENSDARG00000089361",3.79988984807014,4.01826196945072,4.1138612356547,4.11717526943362,3.97136659598109,4.11716648662081
"ENSDARG00000089362",10.0294683853519,9.96209746313384,10.5670341022189,9.45800523946203,9.46741351184854,9.89838837148426
"ENSDARG00000089368",10.4937934970843,10.7055974891285,10.9678595441194,10.8375750761461,11.020265013529,11.2130378665591
"ENSDARG00000089369",6.23808893452872,6.17435457586321,6.0316993501628,6.23870907349003,6.0865398638522,6.34147634935747
"ENSDARG00000089372",11.5508589173021,11.5034667205669,11.6284875258021,11.4097863200692,11.5518613325949,11.537987695491
"ENSDARG00000089377",0.178370395483587,0.176123291982215,0.220092820882301,0.154305458234709,0.154391415208376,0.200720133708352
"ENSDARG00000089382",17.0771698975503,18.5331168935821,16.8708771254593,17.7980088374763,17.0815153485399,16.7757675823033
"ENSDARG00000089383",6.09543367569812,6.33858261966202,6.56186182945487,6.30393661219725,6.38721555933548,6.57627094706437
"ENSDARG00000089388",5.67534247332456,5.25027931656845,5.26719500497213,5.19335283757794,5.24891683394801,5.21916770740309
"ENSDARG00000089390",4.84472305153321,4.67479076874141,4.67890095278676,4.72750183802544,4.74536491324002,4.72749174719603
"ENSDARG00000089399",3.79925995704006,3.87857913888609,4.07833364924464,4.03294528212254,4.05227064400943,4.14169720150774
"ENSDARG00000089402",4.69254260003957,4.59033531341268,4.38080714978514,4.31264480712493,4.40064562737623,4.49121130081399
"ENSDARG00000089404",3.30390236526476,3.42242529361576,3.57310682577045,3.34137002500547,3.42066953899472,3.39977572883646
"ENSDARG00000089413",10.9079206011952,10.9188586791229,11.1676501365479,10.9978605065403,10.9965182931603,11.0824494572145
"ENSDARG00000089418",6.65755744566851,7.43218456952841,7.30137822988751,7.22009935632589,7.53852414723723,7.75497308935708
"ENSDARG00000089428",6.33285895172901,6.21687865506114,6.13290542389371,6.133543490784,6.04301551584365,6.00002090755295
"ENSDARG00000089429",3.90462831010396,4.17557753112992,3.97290943845361,3.80434710299368,3.97306227338271,4.18644876107985
"ENSDARG00000089432",8.09286706918664,7.76580182011414,7.91818142630322,7.61700304572368,7.67277403691292,7.80109661021366
"ENSDARG00000089434",7.76945321473863,7.72643243734489,7.72254134561445,7.53344000316448,7.3393756651966,7.65482208762582
"ENSDARG00000089441",13.2136810072242,13.5238003526266,13.6343452335155,13.6793194969393,13.7427393166842,13.8447575545603
"ENSDARG00000089444",3.73577381808974,3.84732136503981,3.74691966366541,3.52626518073911,3.62526065633724,3.5462814870236
"ENSDARG00000089456",7.3342204215485,7.05291468652845,7.08087132287317,6.98906579604319,7.03488897761201,6.95468226367711
"ENSDARG00000089458",2.156217735551,1.97926229783799,2.00176550240999,2.07111074255467,1.9839584205395,1.98333468448754
"ENSDARG00000089461",6.18466878649456,6.2720935891475,6.22668491310836,6.06242819354942,6.41372128937248,6.41380680442444
"ENSDARG00000089463",9.59913312221377,8.98556011916117,8.78344125219801,8.90038119864093,8.74246644494182,8.69200163104334
"ENSDARG00000089467",4.20064674875429,4.34692467314575,4.35088457181636,4.29391820122171,4.21435239932809,4.41351896819585
"ENSDARG00000089471",-0.241892032182714,-0.267452217194348,-0.289924518309667,-0.289576587685971,-0.265711762041994,-0.265943105721431
"ENSDARG00000089475",-1.06228941741366,-1.06320935975592,-0.997199062304329,-1.06257132247305,-1.06245308568467,-1.06257163472094
"ENSDARG00000089477",7.24851219826018,7.16347335346729,7.00167861399427,7.405877255791,7.39696220244651,7.51923674802514
"ENSDARG00000089478",-0.675804901239655,-0.610703820201541,-0.676180621649825,-0.652507845592169,-0.675871681248976,-0.675919831275128
"ENSDARG00000089480",9.6881550312072,9.67399120619643,9.78753738543681,9.73404520365774,9.78543281487054,9.85742961885593
"ENSDARG00000089485",1.71486416808482,1.72944208383207,1.66582090587989,1.75648297881772,1.6913780405488,1.75648034829208
"ENSDARG00000089486",4.39712918526293,4.30698053637255,4.15170684609841,4.35921268978659,4.25354228704686,4.26677331947898
"ENSDARG00000089489",9.27297725197154,9.35140104023252,9.34936032733109,9.23551448478827,9.33709815238586,9.37059262196072
"ENSDARG00000089503",4.08352855415967,4.21619961924782,4.04665302430759,4.16110882429404,4.14780867719634,4.28221929661918
"ENSDARG00000089505",8.72029986741696,8.54846006018662,8.39065347792446,8.66291688270575,8.67738634776598,8.54854094909149
"ENSDARG00000089507",8.43472272304268,8.12592403798226,8.2851206221895,8.16264292857804,8.22032618810648,8.12826198630546
"ENSDARG00000089511",7.16149130141479,7.39829218479273,7.6929034169928,7.34898223871654,7.16246435110895,7.16069394209498
"ENSDARG00000089513",5.06456227990779,4.88818127402283,5.00431169514207,4.98017376827236,4.74339880776492,4.91507674603889
"ENSDARG00000089517",6.20588388999321,6.23892139385812,6.08486566378135,6.15076869281264,6.03462094370673,6.15075266648906
"ENSDARG00000089519",4.91708447611742,5.0594091100127,4.78902026791861,5.0337654821938,4.93806291623827,4.79386777854756
"ENSDARG00000089529",8.20789224139201,8.46624150942163,8.44789124292753,8.38762819708071,8.47807295937825,8.64368465659524
"ENSDARG00000089536",3.41212213008623,3.37587329024707,3.34006055823746,3.46258231632183,3.53475181358539,3.3882528871176
"ENSDARG00000089538",1.70588186685415,1.63430829277465,1.65618179538989,1.63888657057075,1.6170769923202,1.59370327812517
"ENSDARG00000089547",-0.316002346626314,-0.316558922574584,-0.271721563790708,-0.292619429324537,-0.316088989016263,-0.269607488993161
"ENSDARG00000089549",-0.0262680283662412,-0.00648126444691223,-0.0281517790227349,-0.0503443406264354,-0.0266027727442425,-0.0268441497427311
"ENSDARG00000089552",1.20799933628847,1.24371784998882,1.1593681539584,1.16117904306618,1.16151223297855,1.20645821693361
"ENSDARG00000089553",2.28122349463577,2.22937364741369,2.18759630348008,2.23563210942192,2.36045421887617,2.21364317868827
"ENSDARG00000089556",4.38096230500971,4.52869486340499,4.68058951979846,4.72944317855836,4.44571518341431,4.5814666090774
"ENSDARG00000089563",8.74787158874844,8.40670408017193,8.3055869543276,8.4724591838524,8.59215369761792,8.57325407055647
"ENSDARG00000089564",10.9133711137853,10.7362841719249,10.5436252026504,10.7650492147769,10.4774588508118,10.5713367939872
"ENSDARG00000089567",0.224945134260581,0.198422586422021,0.198879101651257,0.154643642286335,0.154729833225934,0.154643415102003
"ENSDARG00000089569",5.5249832936023,5.74023390904732,5.52940155285408,5.60963462313105,5.55142354832588,5.55717377899465
"ENSDARG00000089570",1.9858825161682,2.02251156706555,2.0840048051067,1.98442936180606,2.05080449493192,2.04975815470957
"ENSDARG00000089572",7.64059505924687,7.7030392623193,7.87651767938583,7.74765991975994,7.85768058480959,7.80999299853063
"ENSDARG00000089578",2.94696027975289,2.87422093070272,2.98787472427868,2.94281141243606,2.84258239556215,2.88315488440424
"ENSDARG00000089581",8.59656809330901,8.40145820607753,8.43559029954095,8.51249994192969,8.54903679289115,8.32632482514459
"ENSDARG00000089582",7.40842713312839,7.27542945774564,7.56221316461687,7.13126109684916,7.0720169427403,7.19340009957667
"ENSDARG00000089586",3.74720135631674,3.53466193418737,3.49901114151244,3.62160192324687,3.60583762489681,3.62159562889113
"ENSDARG00000089598",6.62127233784259,6.65489510668069,6.79772641984914,6.74315929331521,6.75617401924739,6.7733352368299
"ENSDARG00000089602",5.72958302287222,5.90331936311,5.77199695704856,5.91536972008288,5.93016575668536,6.05831553102932
"ENSDARG00000089607",-0.315997057800396,-0.316553637101823,-0.271716224405623,-0.269601120568373,-0.316083700709843,-0.292614716623094
"ENSDARG00000089616",6.64717221596737,6.37610950747116,6.15016293966329,6.55576494077881,6.54964890410034,6.30224600143218
"ENSDARG00000089617",5.42696031753449,7.34834784913741,5.6133471830773,6.22024840058961,6.07467035684271,5.49686119489507
"ENSDARG00000089622",3.34536439337413,3.38864217400281,3.4273176706429,3.54469740482157,3.49553950331666,3.40105115086745
"ENSDARG00000089626",11.7044734163796,11.8161515622109,12.0572408053959,11.8839470671693,11.9585439891622,12.0218239309696
"ENSDARG00000089627",-0.023609055161289,-0.0490944835532748,-0.00512170642504828,-0.0710064190661608,-0.0709328521649593,-0.071006612974414
"ENSDARG00000089636",2.47001658019004,2.43985534409387,2.46207005896052,2.5713508949601,2.42378951318731,2.64756648420863
"ENSDARG00000089637",8.42987646382138,8.66655729590492,8.67239296429111,8.80213099560085,8.68857810508508,8.79855791410846
"ENSDARG00000089640",5.2480464004815,5.2529036877752,5.24690671535721,5.37293763179428,5.17917226465464,5.27273165823493
"ENSDARG00000089641",5.83880186710165,5.78887336863079,5.757127616031,5.96775358448534,5.7921254486615,5.8349640555821
"ENSDARG00000089643",6.94523387653109,7.23537782433472,7.24393513458575,7.13301331657681,7.29768106211466,7.25863134058793
"ENSDARG00000089645",8.64105302712361,8.92929321120213,9.52743052997871,8.90074407147535,9.0875287730717,8.81731197700274
"ENSDARG00000089646",8.18042838936074,8.33491419668902,8.32363719869676,8.2963870805771,8.27113645668423,8.34096604607363
"ENSDARG00000089661",6.60957409456302,6.26355789996341,6.32341753508488,6.34299051188792,6.26988481846006,6.37302293568797
"ENSDARG00000089663",9.8414193437954,10.0505316420446,10.3471191461112,10.2253767677485,10.2386825968672,10.321790174708
"ENSDARG00000089667",5.05777451661316,5.20201813698228,5.95536285098457,4.9881424117156,5.03735699581225,4.98813231642671
"ENSDARG00000089681",10.3798325720184,10.5068533817439,10.7610553128744,10.5658800091531,10.672570172761,10.7647575811884
"ENSDARG00000089689",-1.48028390133018,-1.49853429977331,-1.48100027930792,-1.49793118417742,-1.49784035907809,-1.49793142403463
"ENSDARG00000089691",5.00506572355604,4.75794782312467,4.65710979798834,5.01761882663643,4.80048004444562,4.95731750056259
"ENSDARG00000089697",6.04225909758026,6.0723958454311,6.21521143165706,6.23434494933817,6.30117919003877,6.27992153694541
"ENSDARG00000089698",8.29585516774803,8.42698311945735,8.44088795438265,8.14003401565503,8.27136451607533,8.34931504416415
"ENSDARG00000089701",0.374108339113193,0.393672785685179,0.394142469128155,0.350000773657726,0.419488121602958,0.350000513695482
"ENSDARG00000089705",7.92086008380337,7.70136483981533,7.48031279863931,7.67959360830787,7.70207345748841,7.57108086011519
"ENSDARG00000089706",9.48747486439025,9.41520117290706,9.58981899044703,9.34055547661215,9.37430476707266,9.38889289034801
"ENSDARG00000089709",4.54516038649543,4.54561784994908,4.85510110137205,4.55287922931596,4.6597186442772,4.55287035604295
"ENSDARG00000089713",3.37640974401949,3.59651110485942,3.43072321660437,3.53906339904595,3.76580690533534,3.73105312780556
"ENSDARG00000089715",1.17074306172596,1.20862689672259,1.23012215398215,1.14674843612627,1.14707894466387,1.14674756494716
"ENSDARG00000089717",8.46772737500135,8.18014858867994,8.00919150679153,8.24761472873082,8.24549383330892,8.1184853198651
"ENSDARG00000089720",5.6307728170508,5.50927708144736,5.64168996109788,5.71073806468269,5.75487220138168,5.83101085999887
"ENSDARG00000089724",8.40199143375099,8.78809557801049,8.84304497305675,8.88681050463265,9.16742925130665,9.03653139802713
"ENSDARG00000089742",1.92919339687115,1.83644628589879,1.79378382368891,1.88457044007469,1.79651481557609,1.88456775411281
"ENSDARG00000089749",-1.49763764222883,-1.48126056865597,-1.49834392877974,-1.49785114073318,-1.49776159506297,-1.48066618546814
"ENSDARG00000089750",-1.06228941741366,-1.06320935975592,-0.997199062304329,-1.06257132247305,-1.06245308568467,-1.06257163472094
"ENSDARG00000089758",2.04251095391789,2.01351582721184,1.99290382675136,2.01850874558604,2.06277927992857,2.12329642836059
"ENSDARG00000089766",-0.287521498496185,-0.267580152790383,-0.311967617197444,-0.311627200576729,-0.264640446135879,-0.311627365699772
"ENSDARG00000089767",8.90451074784139,8.64743025362621,8.45587053147991,8.7325828009171,8.39002249984978,8.35329844665377
"ENSDARG00000089769",12.7769159277843,12.8524966040472,12.905694993754,12.9538874480312,12.9988924266338,13.1720634366137
"ENSDARG00000089780",-1.49766130356262,-1.49847297012072,-1.48111004070807,-1.49787573952322,-1.49778580066455,-1.48061532638217
"ENSDARG00000089781",5.91427076798523,5.82646592992239,5.63614981531163,5.6955763947988,5.70087193992745,5.63217855998105
"ENSDARG00000089787",9.94930863601203,10.1940367322725,10.3347661689076,10.0905726341003,10.2243768218044,10.1994293867539
"ENSDARG00000089790",9.06830271892735,9.30122118882855,9.21460069691138,9.58251780346851,9.64220313948071,9.68415319054128
"ENSDARG00000089791",8.08803510506392,8.07337104861919,8.3097498371679,8.11565171041625,8.02789610828275,8.20323147771048
